Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Vehicles,Antiguitat,Nombre
2023,02,Eixample,07,la Dreta de l'Eixample,077,Motos,7 ans,20
2023,02,Eixample,07,la Dreta de l'Eixample,077,Motos,8 ans,16
2023,02,Eixample,07,la Dreta de l'Eixample,077,Motos,9 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,077,Motos,10 ans,16
2023,02,Eixample,07,la Dreta de l'Eixample,077,Motos,De 11 a 20 ans,136
2023,02,Eixample,07,la Dreta de l'Eixample,077,Motos,Plus de 20 ans,34
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,2 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,3 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,4 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,6 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,8 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,De 11 a 20 ans,16
2023,02,Eixample,07,la Dreta de l'Eixample,077,Ciclomotors,Plus de 20 ans,19
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,Moins d'un an,3
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,2 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,3 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,4 ans,8
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,5 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,6 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,7 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,8 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,9 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,10 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,De 11 a 20 ans,38
2023,02,Eixample,07,la Dreta de l'Eixample,077,Furgonetes,Plus de 20 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,Moins d'un an,9
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,1 an,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,2 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,3 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,4 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,5 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,6 ans,11
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,7 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,8 ans,11
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,9 ans,10
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,10 ans,9
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,De 11 a 20 ans,92
2023,02,Eixample,07,la Dreta de l'Eixample,077,Camions,Plus de 20 ans,41
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,Moins d'un an,3
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,1 an,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,2 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,4 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,5 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,6 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,7 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,8 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,De 11 a 20 ans,46
2023,02,Eixample,07,la Dreta de l'Eixample,077,Altres vehicles,Plus de 20 ans,26
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,Moins d'un an,41
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,1 an,38
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,2 ans,50
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,3 ans,39
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,4 ans,54
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,5 ans,64
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,6 ans,47
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,7 ans,35
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,8 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,9 ans,27
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,10 ans,21
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,De 11 a 20 ans,262
2023,02,Eixample,07,la Dreta de l'Eixample,078,Turismes,Plus de 20 ans,156
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,Moins d'un an,19
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,1 an,18
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,2 ans,34
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,3 ans,23
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,4 ans,25
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,5 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,6 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,7 ans,13
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,8 ans,19
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,9 ans,12
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,10 ans,14
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,De 11 a 20 ans,117
2023,02,Eixample,07,la Dreta de l'Eixample,078,Motos,Plus de 20 ans,57
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,2 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,3 ans,347
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,4 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,5 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,7 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,9 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,10 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,De 11 a 20 ans,13
2023,02,Eixample,07,la Dreta de l'Eixample,078,Ciclomotors,Plus de 20 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,Moins d'un an,1
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,1 an,8
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,2 ans,10
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,3 ans,10
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,4 ans,15
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,5 ans,19
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,6 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,7 ans,11
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,8 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,9 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,10 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,De 11 a 20 ans,64
2023,02,Eixample,07,la Dreta de l'Eixample,078,Furgonetes,Plus de 20 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,Moins d'un an,1
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,2 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,3 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,4 ans,16
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,5 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,6 ans,9
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,7 ans,28
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,8 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,9 ans,8
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,10 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,De 11 a 20 ans,67
2023,02,Eixample,07,la Dreta de l'Eixample,078,Camions,Plus de 20 ans,39
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,Moins d'un an,7
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,1 an,25
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,3 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,4 ans,11
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,5 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,6 ans,10
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,7 ans,19
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,8 ans,9
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,9 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,10 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,De 11 a 20 ans,59
2023,02,Eixample,07,la Dreta de l'Eixample,078,Altres vehicles,Plus de 20 ans,42
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,Moins d'un an,40
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,1 an,33
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,2 ans,51
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,3 ans,49
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,4 ans,50
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,5 ans,71
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,6 ans,52
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,7 ans,50
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,8 ans,33
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,9 ans,26
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,10 ans,25
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,De 11 a 20 ans,248
2023,02,Eixample,07,la Dreta de l'Eixample,079,Turismes,Plus de 20 ans,123
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,Moins d'un an,13
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,1 an,16
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,2 ans,10
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,3 ans,12
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,4 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,5 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,6 ans,21
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,7 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,8 ans,15
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,9 ans,13
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,10 ans,13
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,De 11 a 20 ans,107
2023,02,Eixample,07,la Dreta de l'Eixample,079,Motos,Plus de 20 ans,64
2023,02,Eixample,07,la Dreta de l'Eixample,079,Ciclomotors,3 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Ciclomotors,5 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Ciclomotors,6 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Ciclomotors,8 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Ciclomotors,De 11 a 20 ans,9
2023,02,Eixample,07,la Dreta de l'Eixample,079,Ciclomotors,Plus de 20 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,Moins d'un an,13
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,1 an,23
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,2 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,3 ans,21
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,4 ans,14
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,5 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,6 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,7 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,8 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,9 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,10 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,De 11 a 20 ans,36
2023,02,Eixample,07,la Dreta de l'Eixample,079,Furgonetes,Plus de 20 ans,29
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,Moins d'un an,5
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,1 an,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,2 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,3 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,4 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,5 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,6 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,7 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,8 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,10 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,De 11 a 20 ans,43
2023,02,Eixample,07,la Dreta de l'Eixample,079,Camions,Plus de 20 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,Moins d'un an,6
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,1 an,3
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,3 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,4 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,7 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,8 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,De 11 a 20 ans,29
2023,02,Eixample,07,la Dreta de l'Eixample,079,Altres vehicles,Plus de 20 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,Moins d'un an,42
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,1 an,41
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,2 ans,37
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,3 ans,33
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,4 ans,39
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,5 ans,50
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,6 ans,56
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,7 ans,42
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,8 ans,28
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,9 ans,23
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,10 ans,21
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,De 11 a 20 ans,234
2023,02,Eixample,07,la Dreta de l'Eixample,080,Turismes,Plus de 20 ans,104
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,Moins d'un an,51
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,1 an,23
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,2 ans,50
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,3 ans,21
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,4 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,5 ans,27
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,6 ans,23
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,7 ans,16
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,8 ans,15
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,9 ans,21
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,10 ans,9
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,De 11 a 20 ans,151
2023,02,Eixample,07,la Dreta de l'Eixample,080,Motos,Plus de 20 ans,91
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,1 an,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,2 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,3 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,4 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,5 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,6 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,7 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,8 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,10 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,De 11 a 20 ans,13
2023,02,Eixample,07,la Dreta de l'Eixample,080,Ciclomotors,Plus de 20 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,Moins d'un an,14
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,1 an,3
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,2 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,4 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,5 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,6 ans,8
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,7 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,8 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,9 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,10 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,De 11 a 20 ans,27
2023,02,Eixample,07,la Dreta de l'Eixample,080,Furgonetes,Plus de 20 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,Moins d'un an,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,1 an,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,2 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,3 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,4 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,5 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,6 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,7 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,8 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,9 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,10 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,De 11 a 20 ans,34
2023,02,Eixample,07,la Dreta de l'Eixample,080,Camions,Plus de 20 ans,16
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,Moins d'un an,2
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,1 an,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,3 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,4 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,5 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,6 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,7 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,8 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,9 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,De 11 a 20 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,080,Altres vehicles,Plus de 20 ans,19
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,Moins d'un an,66
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,1 an,64
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,2 ans,65
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,3 ans,60
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,4 ans,65
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,5 ans,67
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,6 ans,64
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,7 ans,58
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,8 ans,61
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,9 ans,41
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,10 ans,39
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,De 11 a 20 ans,329
2023,02,Eixample,07,la Dreta de l'Eixample,081,Turismes,Plus de 20 ans,144
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,Moins d'un an,34
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,1 an,23
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,2 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,3 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,4 ans,33
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,5 ans,34
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,6 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,7 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,8 ans,27
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,9 ans,15
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,10 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,De 11 a 20 ans,207
2023,02,Eixample,07,la Dreta de l'Eixample,081,Motos,Plus de 20 ans,94
2023,02,Eixample,07,la Dreta de l'Eixample,081,Ciclomotors,1 an,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Ciclomotors,8 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,081,Ciclomotors,9 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Ciclomotors,De 11 a 20 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,081,Ciclomotors,Plus de 20 ans,31
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,Moins d'un an,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,1 an,11
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,2 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,3 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,4 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,5 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,6 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,7 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,8 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,9 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,10 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,De 11 a 20 ans,38
2023,02,Eixample,07,la Dreta de l'Eixample,081,Furgonetes,Plus de 20 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,Moins d'un an,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,1 an,4
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,2 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,4 ans,6
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,5 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,6 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,7 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,8 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,9 ans,4
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,De 11 a 20 ans,25
2023,02,Eixample,07,la Dreta de l'Eixample,081,Camions,Plus de 20 ans,29
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,Moins d'un an,3
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,1 an,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,4 ans,2
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,5 ans,14
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,6 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,7 ans,5
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,8 ans,1
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,9 ans,3
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,De 11 a 20 ans,37
2023,02,Eixample,07,la Dreta de l'Eixample,081,Altres vehicles,Plus de 20 ans,22
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,Moins d'un an,20
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,1 an,13
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,2 ans,17
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,3 ans,18
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,4 ans,35
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,5 ans,23
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,6 ans,32
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,7 ans,24
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,8 ans,23
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,9 ans,10
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,10 ans,15
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,De 11 a 20 ans,144
2023,02,Eixample,07,la Dreta de l'Eixample,082,Turismes,Plus de 20 ans,76
2023,02,Eixample,07,la Dreta de l'Eixample,082,Motos,Moins d'un an,10
2023,02,Eixample,07,la Dreta de l'Eixample,082,Motos,1 an,7
2023,02,Eixample,07,la Dreta de l'Eixample,082,Motos,2 ans,7
2023,02,Eixample,07,la Dreta de l'Eixample,082,Motos,3 ans,8
